name,date,value,category
Aizaz Khan ,1992-12-31,0,HKG
AJ Bichel ,1992-12-31,0,AUS
AJ Burger ,1992-12-31,0,NAM
AJ Finch ,1992-12-31,0,AUS
AJ Hall ,1992-12-31,0,SA
AJ Hollioake ,1992-12-31,0,ENG
AJ Hosein ,1992-12-31,0,WI
AJ Ireland ,1992-12-31,0,ZIM
AJ Lamb ,1992-12-31,4010,ENG
AJ Mackay ,1992-12-31,0,ZIM
AJ McKay ,1992-12-31,0,NZ
AJ Penn ,1992-12-31,0,NZ
AJ Pycroft ,1992-12-31,295,ZIM
AJ Redmond ,1992-12-31,0,NZ
AJ Stewart ,1992-12-31,1007,ENG
AJ Strauss ,1992-12-31,0,ENG
AJ Traicos ,1992-12-31,70,ZIM
AJ Tudor ,1992-12-31,0,ENG
AJ Turner ,1992-12-31,0,AUS
AJ Tye ,1992-12-31,0,AUS
AJ Woodcock ,1992-12-31,0,AUS
AK Markram ,1992-12-31,0,SA
AK Patel ,1992-12-31,6,IND
AK Perera ,1992-12-31,0,SL
AK Sah ,1992-12-31,0,NEP
AK Sharma ,1992-12-31,343,IND
AK Zesers ,1992-12-31,10,AUS
Akeem Jordan ,1992-12-31,0,WI
Akhtar Sarfraz ,1992-12-31,0,PAK
Akif Raja ,1992-12-31,0,UAE
Akram Khan ,1992-12-31,90,BAN
Akram Raza ,1992-12-31,55,PAK
Akshay Homraj ,1992-12-31,0,USA
AL Kandappah ,1992-12-31,0,CAN
AL Logie ,1992-12-31,2630,WI
AL Phehlukwayo ,1992-12-31,0,SA
Al Sahariar ,1992-12-31,0,BAN
AL Thomson ,1992-12-31,0,AUS
AL Wadekar ,1992-12-31,0,IND
Al-Amin Hossain ,1992-12-31,0,BAN
Alawi Shukri ,1992-12-31,0,UAE
ALF de Mel ,1992-12-31,466,SL
Ali Asad ,1992-12-31,0,UAE
Ali Khan ,1992-12-31,0,USA
Ali Naseer ,1992-12-31,0,UAE
Alok Kapali ,1992-12-31,0,BAN
AM Bacher ,1992-12-31,0,SA
AM Blignaut ,1992-12-31,0,ZIM
AM de Silva ,1992-12-31,8,SL
AM Ellis ,1992-12-31,0,NZ
AM Fernando ,1992-12-31,0,SL
AM Guruge ,1992-12-31,0,UAE
AM Hardie ,1992-12-31,0,AUS
AM McCarthy ,1992-12-31,0,WI
AM Nayar ,1992-12-31,0,IND
AM Phangiso ,1992-12-31,0,SA
AM Rahane ,1992-12-31,0,IND
AM Salvi ,1992-12-31,0,IND
AM Samad ,1992-12-31,0,CAN
AM Stuart ,1992-12-31,0,AUS
AM Tribe ,1992-12-31,0,JER
Aman Ali ,1992-12-31,0,UAE
AME Roberts ,1992-12-31,106,WI
Aminul Islam ,1992-12-31,112,BAN
Aminul Islam jnr ,1992-12-31,0,BAN
Amir Hamza ,1992-12-31,0,AFG
Amir Hayat ,1992-12-31,0,UAE
AMJ Hilditch ,1992-12-31,73,AUS
Amjad Ali ,1992-12-31,0,UAE
Amjad Javed ,1992-12-31,0,UAE
AMN Munasinghe ,1992-12-31,0,SL
AN Connolly ,1992-12-31,0,AUS
AN Cook ,1992-12-31,0,ENG
AN French ,1992-12-31,0,HKG
AN Kervezee ,1992-12-31,0,NED
AN Petersen ,1992-12-31,0,SA
AN Ranasinghe ,1992-12-31,130,SL
Anamul Haque ,1992-12-31,0,BAN
Anil Dalpat ,1992-12-31,87,PAK
Anisur Rahman ,1992-12-31,0,BAN
Ankur Vasishta ,1992-12-31,0,HKG
Ansh Tandon ,1992-12-31,0,UAE
Anshuman Rath ,1992-12-31,0,HKG
Anwar Ali ,1992-12-31,0,PAK
Anwar Hossain ,1992-12-31,0,BAN
Anwar Hossain Monir ,1992-12-31,0,BAN
AO Malhotra ,1992-12-31,457,IND
AO Suji ,1992-12-31,0,KENYA
AP Devcich ,1992-12-31,0,NZ
AP Grayson ,1992-12-31,0,ENG
AP Gurusinha ,1992-12-31,1848,SL
AP Igglesden ,1992-12-31,0,ENG
AP Kuiper ,1992-12-31,276,SA
AP Sheahan ,1992-12-31,0,AUS
AP Weerakkody ,1992-12-31,0,SL
AP Wells ,1992-12-31,0,ENG
APB Tennekoon ,1992-12-31,0,SL
APE Knott ,1992-12-31,0,ENG
Aqib Ilyas ,1992-12-31,0,OMA
AR Adams ,1992-12-31,0,NZ
AR Berenger ,1992-12-31,0,UAE
AR Border ,1992-12-31,5179,AUS
AR Butcher ,1992-12-31,0,ENG
AR Caddick ,1992-12-31,0,ENG
AR Cusack ,1992-12-31,0,IRE
AR Kapoor ,1992-12-31,0,IND
AR Khurasiya ,1992-12-31,0,IND
AR McBrine ,1992-12-31,0,IRE
AR Nurse ,1992-12-31,0,WI
AR Patel ,1992-12-31,0,IND
AR Pitcher ,1992-12-31,0,BER
AR Tait ,1992-12-31,0,NZ
AR White ,1992-12-31,0,IRE
AR Whittall ,1992-12-31,0,ZIM
Arafat Sunny ,1992-12-31,0,BAN
ARC Fraser ,1992-12-31,69,ENG
Ariful Haque ,1992-12-31,0,BAN
ARM Opatha ,1992-12-31,0,SL
Arshad Ali ,1992-12-31,0,UAE
Arshad Ayub ,1992-12-31,116,IND
Arshad Khan ,1992-12-31,0,PAK
Arshad Laeeq ,1992-12-31,0,UAE
Arshad Pervez ,1992-12-31,0,PAK
Arshdeep Singh ,1992-12-31,0,IND
Aryan Lakra ,1992-12-31,0,UAE
AS Hansra ,1992-12-31,0,CAN
AS Joseph ,1992-12-31,0,WI
AS Luseno ,1992-12-31,0,KENYA
AS Wassan ,1992-12-31,33,IND
ASA Perera ,1992-12-31,0,SL
Asad Ali ,1992-12-31,0,PAK
Asad Shafiq ,1992-12-31,0,PAK
Asghar Afghan ,1992-12-31,0,AFG
Asghar Ali ,1992-12-31,0,UAE
Ashfaq Ahmed ,1992-12-31,0,UAE
Ashraf Ali ,1992-12-31,69,PAK
Asif Ali ,1992-12-31,0,PAK
Asif Iqbal ,1992-12-31,0,PAK
Asif Iqbal  (UAE),1992-12-31,0,1
Asif Khan ,1992-12-31,0,UAE
Asif Mahmood ,1992-12-31,0,PAK
Asif Masood ,1992-12-31,0,PAK
Asif Mujtaba ,1992-12-31,170,PAK
Asim Butt ,1992-12-31,0,SCOT
Asim Saeed ,1992-12-31,0,UAE
AT Carey ,1992-12-31,0,AUS
AT Nidamanuru ,1992-12-31,0,NED
AT Rayudu ,1992-12-31,0,IND
Ata-ur-Rehman ,1992-12-31,0,PAK
Athar Ali Khan ,1992-12-31,190,BAN
Atiq-uz-Zaman ,1992-12-31,0,PAK
AU Rashid ,1992-12-31,0,ENG
AV Kale ,1992-12-31,0,IND
AV Lalcheta ,1992-12-31,0,OMA
AV Mankad ,1992-12-31,0,IND
AV Vadher ,1992-12-31,0,KENYA
Avesh Khan ,1992-12-31,0,IND
AW Greig ,1992-12-31,0,ENG
AW Hawkins-Kay ,1992-12-31,0,JER
AW Mathieson ,1992-12-31,0,NZ
AY Karim ,1992-12-31,0,KENYA
Ayaan Khan ,1992-12-31,0,OMA
Azam Khan ,1992-12-31,0,PAK
Azeem Hafeez ,1992-12-31,45,PAK
Azhar Ali ,1992-12-31,0,PAK
Azhar Hossain ,1992-12-31,96,BAN
Azhar Mahmood ,1992-12-31,0,PAK
Azhar Saeed ,1992-12-31,0,UAE
Azmat Rana ,1992-12-31,0,PAK
Azmatullah Omarzai ,1992-12-31,0,AFG
B Arun ,1992-12-31,21,IND
B Bhandari ,1992-12-31,0,NEP
B Evans ,1992-12-31,0,ZIM
B Fernando ,1992-12-31,0,SL
B Geeves ,1992-12-31,0,AUS
B Kumar ,1992-12-31,0,IND
B Laughlin ,1992-12-31,0,AUS
B Lee ,1992-12-31,0,AUS
B Mavuta ,1992-12-31,0,ZIM
B McMullen ,1992-12-31,0,SCOT
B Muzarabani ,1992-12-31,0,ZIM
B Reddy ,1992-12-31,0,IND
B Regmi ,1992-12-31,0,NEP
B Sharki ,1992-12-31,0,NEP
B Shikongo ,1992-12-31,0,NAM
B Stanlake ,1992-12-31,0,AUS
B Ward ,1992-12-31,0,JER
B Warnapura ,1992-12-31,101,SL
B White ,1992-12-31,0,IRE
B Wood ,1992-12-31,93,ENG
B Yardley ,1992-12-31,51,AUS
B Yograj Singh ,1992-12-31,0,IND
B Zuiderent ,1992-12-31,0,NED
BA Carse ,1992-12-31,0,ENG
BA Edgar ,1992-12-31,1126,NZ
BA King ,1992-12-31,0,WI
BA Murphy ,1992-12-31,0,ZIM
BA Parchment ,1992-12-31,0,WI
BA Reid ,1992-12-31,49,AUS
BA Stokes ,1992-12-31,0,ENG
BA Westdijk ,1992-12-31,0,NED
BA Williams ,1992-12-31,0,AUS
BA Young ,1992-12-31,122,NZ
Babar Azam ,1992-12-31,0,PAK
Babar Hayat ,1992-12-31,0,HKG
Badal Singh ,1992-12-31,0,OMA
Basil Hameed ,1992-12-31,0,UAE
Basir Ahamad ,1992-12-31,0,NEP
Basit Ali ,1992-12-31,0,PAK
BAW Mendis ,1992-12-31,0,SL
Bazid Khan ,1992-12-31,0,PAK
BB Chari ,1992-12-31,0,ZIM
BB McCullum ,1992-12-31,0,NZ
BB Seebaran ,1992-12-31,0,CAN
BC Broad ,1992-12-31,1361,ENG
BC Fortuin ,1992-12-31,0,SA
BC Hollioake ,1992-12-31,0,ENG
BC Lara ,1992-12-31,884,WI
BC Rose ,1992-12-31,0,ENG
BC Strang ,1992-12-31,0,ZIM
BCJ Cutting ,1992-12-31,0,AUS
BD Glover ,1992-12-31,0,NED
BD Julien ,1992-12-31,0,WI
BDH Stevens ,1992-12-31,0,JER
BE Congdon ,1992-12-31,0,NZ
BE Hendricks ,1992-12-31,0,SA
BE Young ,1992-12-31,0,AUS
BF Hastings ,1992-12-31,0,NZ
BFW de Leede ,1992-12-31,0,NED
BG Hadlee ,1992-12-31,0,NZ
BG Lister ,1992-12-31,0,NZ
BG Rogers ,1992-12-31,0,ZIM
BGK Walker ,1992-12-31,0,NZ
BHG Gorlee ,1992-12-31,0,NED
Bhupinder Singh snr ,1992-12-31,0,IND
Bikram Sob ,1992-12-31,0,NEP
Bilal Asif ,1992-12-31,0,PAK
Bilal Khan ,1992-12-31,0,OMA
Bilawal Bhatti ,1992-12-31,0,PAK
BJ Diamanti ,1992-12-31,0,NZ
BJ Haddin ,1992-12-31,0,AUS
BJ Hodge ,1992-12-31,0,AUS
BJ McCarthy ,1992-12-31,0,IRE
BJ McKechnie ,1992-12-31,0,NZ
BJ Patel ,1992-12-31,0,KENYA
BJ Watling ,1992-12-31,0,NZ
BKG Mendis ,1992-12-31,0,SL
BKV Prasad ,1992-12-31,0,IND
BL Cairns ,1992-12-31,609,NZ
BL D'Oliveira ,1992-12-31,0,ENG
BL Kotze ,1992-12-31,0,NAM
BM Duckett ,1992-12-31,0,ENG
BM Laird ,1992-12-31,502,AUS
BM Mauricette ,1992-12-31,0,CAN
BM McMillan ,1992-12-31,127,SA
BM Scholtz ,1992-12-31,0,NAM
BM Tickner ,1992-12-31,0,NZ
BM Wheeler ,1992-12-31,0,NZ
BMAJ Mendis ,1992-12-31,0,SL
BMW Patterson ,1992-12-31,0,SCOT
BN Cooper ,1992-12-31,0,NED
BN French ,1992-12-31,34,ENG
BN Schultz ,1992-12-31,0,SA
BO van Rooi ,1992-12-31,0,NAM
BOP Fernando ,1992-12-31,0,SL
BP Bracewell ,1992-12-31,0,NZ
BP Julian ,1992-12-31,0,AUS
BP Kruger ,1992-12-31,0,NED
BP Loots ,1992-12-31,0,NED
BP Nash ,1992-12-31,0,WI
BP Patel ,1992-12-31,0,IND
BP Patterson ,1992-12-31,41,WI
BR Blair ,1992-12-31,174,NZ
BR Dorey ,1992-12-31,0,AUS
BR Hartland ,1992-12-31,0,NZ
BR McDermott ,1992-12-31,0,AUS
BR Taylor ,1992-12-31,0,NZ
BRM Taylor ,1992-12-31,0,ZIM
BS Bedi ,1992-12-31,0,IND
BS Browne ,1992-12-31,0,WI
BS Chandrasekhar ,1992-12-31,0,IND
BS Sandhu ,1992-12-31,51,IND
BT Foakes ,1992-12-31,0,ENG
BTJ Wheal ,1992-12-31,0,SCOT
BV Vitori ,1992-12-31,0,ZIM
BW Hilfenhaus ,1992-12-31,0,AUS
BW Luckhurst ,1992-12-31,0,ENG
C Campher ,1992-12-31,0,IRE
C Carter ,1992-12-31,0,HKG
C de Grandhomme ,1992-12-31,0,NZ
C Floyd ,1992-12-31,0,NED
C Green ,1992-12-31,0,AUS
C Gunasekara ,1992-12-31,0,SL
C Hemraj ,1992-12-31,0,WI
C Jonker ,1992-12-31,0,SA
C Karunaratne ,1992-12-31,0,SL
C Kieswetter ,1992-12-31,0,ENG
C Madande ,1992-12-31,0,ZIM
C McAuslan ,1992-12-31,0,HKG
C Munro ,1992-12-31,0,NZ
C Overton ,1992-12-31,0,ENG
C Pringle ,1992-12-31,60,NZ
C Sakariya ,1992-12-31,0,IND
C Sharma ,1992-12-31,440,IND
C Viljoen ,1992-12-31,0,NAM
C White ,1992-12-31,0,ENG
C Zhuwao ,1992-12-31,0,ZIM
CA Best ,1992-12-31,473,WI
CA Ingram ,1992-12-31,0,SA
CA Lynn ,1992-12-31,0,AUS
CA Marshall ,1992-12-31,0,CAN
CA Pujara ,1992-12-31,0,IND
CA Reid ,1992-12-31,0,USA
CA Soper ,1992-12-31,0,PNG
CA Walsh ,1992-12-31,166,WI
CA Young ,1992-12-31,0,IRE
CAH Stevenson ,1992-12-31,0,USA
CAK Rajitha ,1992-12-31,0,SL
CAK Walton ,1992-12-31,0,WI
CB Lambert ,1992-12-31,132,WI
CB Mpofu ,1992-12-31,0,ZIM
CB Sole ,1992-12-31,0,SCOT
CB Wishart ,1992-12-31,0,ZIM
CBRLS Kumara ,1992-12-31,0,SL
CC Henry ,1992-12-31,0,CAN
CC Lewis ,1992-12-31,135,ENG
CD Collymore ,1992-12-31,0,WI
CD Cumming ,1992-12-31,0,NZ
CD de Lange ,1992-12-31,0,SCOT
CD McMillan ,1992-12-31,0,NZ
CD Wallace ,1992-12-31,0,SCOT
CE Bulfin ,1992-12-31,0,NZ
CE Cuffy ,1992-12-31,0,WI
CE Eksteen ,1992-12-31,6,SA
CE McConchie ,1992-12-31,0,NZ
CEB Rice ,1992-12-31,26,SA
CEH Croft ,1992-12-31,0,WI
CEL Ambrose ,1992-12-31,294,WI
CEL Stuart ,1992-12-31,0,WI
CEW Silverwood ,1992-12-31,0,ENG
CG Greenidge ,1992-12-31,3999,WI
CG Rackemann ,1992-12-31,34,AUS
CG Williams ,1992-12-31,0,NAM
CH Gayle ,1992-12-31,0,WI
CH Lloyd ,1992-12-31,1350,WI
CH Lonsdale ,1992-12-31,0,BER
CH Morris ,1992-12-31,0,SA
Chirag Suri ,1992-12-31,0,UAE
CI Dunusinghe ,1992-12-31,0,SL
CJ Adams ,1992-12-31,0,ENG
CJ Anderson ,1992-12-31,0,NZ
CJ Bowes ,1992-12-31,0,NZ
CJ Chibhabha ,1992-12-31,0,ZIM
CJ Dala ,1992-12-31,0,SA
CJ Drum ,1992-12-31,0,NZ
CJ Ferguson ,1992-12-31,0,AUS
CJ Jordan ,1992-12-31,0,ENG
CJ McDermott ,1992-12-31,359,AUS
CJ McKay ,1992-12-31,0,AUS
CJ Nevin ,1992-12-31,0,NZ
CJ Richards ,1992-12-31,154,ENG
CJ Smith ,1992-12-31,0,BER
CJ Tavare ,1992-12-31,633,ENG
CJA Amini ,1992-12-31,0,PNG
CJD Chappell ,1992-12-31,0,CAN
CJO Smith ,1992-12-31,0,SCOT
CJPG van Zyl ,1992-12-31,3,SA
CK Coventry ,1992-12-31,0,ZIM
CK Holder ,1992-12-31,0,WI
CK Hooper ,1992-12-31,0,CAN
CK Kapugedera ,1992-12-31,0,SL
CK Kruger ,1992-12-31,0,HKG
CK Langeveldt ,1992-12-31,0,SA
CK Tshuma ,1992-12-31,0,ZIM
CKB Kulasekara ,1992-12-31,0,SL
CL Cairns ,1992-12-31,83,NZ
CL Hooper ,1992-12-31,1511,WI
CL King ,1992-12-31,0,WI
CL Smith ,1992-12-31,109,ENG
CL White ,1992-12-31,0,AUS
CM Kuggeleijn ,1992-12-31,142,NZ
CM McBride ,1992-12-31,0,SCOT
CM Old ,1992-12-31,0,ENG
CM Spearman ,1992-12-31,0,NZ
CM Tuckett ,1992-12-31,0,WI
CM Wells ,1992-12-31,22,ENG
CM Willoughby ,1992-12-31,0,SA
CM Wright ,1992-12-31,0,SCOT
CMW Read ,1992-12-31,0,ENG
CN Ackermann ,1992-12-31,0,NED
CN Evans ,1992-12-31,0,ZIM
CN Greaves ,1992-12-31,0,SCOT
CO Browne ,1992-12-31,0,WI
CO Obuya ,1992-12-31,0,KENYA
CP Rizwan ,1992-12-31,0,UAE
CP Senanayake ,1992-12-31,126,SL
CP Tremain ,1992-12-31,0,AUS
CPH Ramanayake ,1992-12-31,132,SL
CPS Chauhan ,1992-12-31,0,IND
CR Amini ,1992-12-31,0,PNG
CR Brathwaite ,1992-12-31,0,WI
CR Ervine ,1992-12-31,0,ZIM
CR Foggo ,1992-12-31,0,BER
CR Matthews ,1992-12-31,10,SA
CR Woakes ,1992-12-31,0,ENG
CRD Fernando ,1992-12-31,0,SL
CRM Douglas ,1992-12-31,0,BER
CS Baugh ,1992-12-31,0,WI
CS Cowdrey ,1992-12-31,51,ENG
CS MacLeod ,1992-12-31,0,SCOT
CS Martin ,1992-12-31,0,NZ
CS Pandit ,1992-12-31,290,IND
CS Serjeant ,1992-12-31,0,AUS
CT Mumba ,1992-12-31,0,ZIM
CT Mutombodzi ,1992-12-31,0,ZIM
CT Radley ,1992-12-31,0,ENG
CT Tremlett ,1992-12-31,0,ENG
CW Henderson ,1992-12-31,0,SA
CW Perchard ,1992-12-31,0,JER
CWJ Athey ,1992-12-31,765,ENG
CZ Harris ,1992-12-31,340,NZ
D Bau ,1992-12-31,0,PNG
D Birrell ,1992-12-31,0,JER
D Bishoo ,1992-12-31,0,WI
D Brown ,1992-12-31,0,WI
D Cleaver ,1992-12-31,0,NZ
D Daesrath ,1992-12-31,0,CAN
D Dasgupta ,1992-12-31,0,IND
D Elgar ,1992-12-31,0,SA
D Foxcroft ,1992-12-31,0,NZ
D Gamage ,1992-12-31,0,SL
D Ganesh ,1992-12-31,0,IND
D Ganga ,1992-12-31,0,WI
D Gough ,1992-12-31,0,ENG
D Heyliger ,1992-12-31,0,CAN
D Joseph ,1992-12-31,0,CAN
D Keulder ,1992-12-31,0,NAM
D Khanal ,1992-12-31,0,NEP
D la Cock ,1992-12-31,0,NAM
D Lakshan ,1992-12-31,0,SL
D Langford-Smith ,1992-12-31,0,IRE
D Lloyd ,1992-12-31,0,ENG
D Madushanka ,1992-12-31,0,SL
D Mohammed ,1992-12-31,0,WI
D Mongia ,1992-12-31,0,IND
D Murphy ,1992-12-31,0,SCOT
D Myers ,1992-12-31,0,ZIM
D Olivier ,1992-12-31,0,SA
D Paterson ,1992-12-31,0,SA
D Pretorius ,1992-12-31,0,SA
D Ramdin ,1992-12-31,0,WI
D Ramnarine ,1992-12-31,0,WI
D Ranatunga ,1992-12-31,49,SL
D Ravu ,1992-12-31,0,PNG
D Soraine ,1992-12-31,0,CAN
D Wiese ,1992-12-31,0,NAM
D Williams ,1992-12-31,94,WI
DA Gunawardene ,1992-12-31,0,SL
DA Marillier ,1992-12-31,0,ZIM
DA Miller ,1992-12-31,0,SA
DA Minors ,1992-12-31,0,BER
DA Murray ,1992-12-31,6,WI
DA Payne ,1992-12-31,0,ENG
DA Reeve ,1992-12-31,118,ENG
DA Stirling ,1992-12-31,21,NZ
DA Warner ,1992-12-31,0,AUS
DAG Fletcher ,1992-12-31,191,ZIM
DAJ Bracewell ,1992-12-31,0,NZ
Danish Aziz ,1992-12-31,0,PAK
Danish Kaneria ,1992-12-31,0,PAK
DAS Gunaratne ,1992-12-31,0,SL
DAW Hollis ,1992-12-31,0,BER
Dawlat Ahmadzai ,1992-12-31,0,AFG
Dawlat Zadran ,1992-12-31,0,AFG
DB Close ,1992-12-31,0,ENG
DB Kotze ,1992-12-31,0,NAM
DB Rundle ,1992-12-31,0,SA
DB Vengsarkar ,1992-12-31,3106,IND
DBL Powell ,1992-12-31,0,WI
DC Boon ,1992-12-31,4105,AUS
DC Drakes ,1992-12-31,0,WI
DC Thomas ,1992-12-31,0,WI
DCC Borden ,1992-12-31,0,BER
DD Ebrahim ,1992-12-31,0,ZIM
DDP D'Silva ,1992-12-31,0,UAE
DE Bernard ,1992-12-31,0,WI
DE Bollinger ,1992-12-31,0,AUS
DE Budge ,1992-12-31,0,SCOT
DE Malcolm ,1992-12-31,7,ENG
DES Maxwell ,1992-12-31,0,CAN
DF Watts ,1992-12-31,0,SCOT
DF Whatmore ,1992-12-31,0,AUS
DG Blampied ,1992-12-31,0,JER
DG Brownlie ,1992-12-31,0,NZ
DG Cork ,1992-12-31,0,ENG
DH Brain ,1992-12-31,0,ZIM
Dhiman Ghosh ,1992-12-31,0,BAN
DI Allan ,1992-12-31,0,KENYA
DI Gower ,1992-12-31,2511,ENG
DI Joyce ,1992-12-31,0,IRE
DJ Bravo ,1992-12-31,0,WI
DJ Callaghan ,1992-12-31,0,SA
DJ Capel ,1992-12-31,327,ENG
DJ Colley ,1992-12-31,0,AUS
DJ Cullen ,1992-12-31,0,AUS
DJ Cullinan ,1992-12-31,0,SA
DJ Gandhi ,1992-12-31,0,IND
DJ Hooda ,1992-12-31,0,IND
DJ Hussey ,1992-12-31,0,AUS
DJ Malan ,1992-12-31,0,ENG
DJ Mitchell ,1992-12-31,0,NZ
DJ Murray ,1992-12-31,0,NZ
DJ Nash ,1992-12-31,0,NZ
DJ Pringle ,1992-12-31,0,EAf
DJ Reekers ,1992-12-31,0,NED
DJ Richardson ,1992-12-31,103,SA
DJ ter Braak ,1992-12-31,0,NED
DJ Terbrugge ,1992-12-31,0,SA
DJ White ,1992-12-31,37,NZ
DJ Willey ,1992-12-31,0,ENG
DJ Worrall ,1992-12-31,0,AUS
DJG Sammy ,1992-12-31,0,WI
DJM Short ,1992-12-31,0,AUS
DK Butler ,1992-12-31,0,WI
DK Lillee ,1992-12-31,100,AUS
DK Liyanage ,1992-12-31,0,SL
DK Morrison ,1992-12-31,58,NZ
DL Amiss ,1992-12-31,0,ENG
DL Bairstow ,1992-12-31,30,ENG
DL Blake ,1992-12-31,0,USA
DL Chahar ,1992-12-31,0,IND
DL Haynes ,1992-12-31,6814,WI
DL Hemp ,1992-12-31,0,BER
DL Houghton ,1992-12-31,567,ZIM
DL Maddy ,1992-12-31,0,ENG
DL Murray ,1992-12-31,0,WI
DL Underwood ,1992-12-31,4,ENG
DL Vettori ,1992-12-31,0,NZ
DLS de Silva ,1992-12-31,0,SL
DLS van Bunge ,1992-12-31,0,NED
DM Basden ,1992-12-31,0,BER
DM Benkenstein ,1992-12-31,0,SA
DM Bravo ,1992-12-31,0,WI
DM de Silva ,1992-12-31,0,SL
DM Dupavillon ,1992-12-31,0,SA
DM Gondaria ,1992-12-31,0,KENYA
DM Jones ,1992-12-31,5154,AUS
DM Richards ,1992-12-31,0,WI
DM Smith ,1992-12-31,15,ENG
DM Vonhagt ,1992-12-31,8,SL
DM Wellham ,1992-12-31,379,AUS
DN Chudasama ,1992-12-31,0,KENYA
DN Crookes ,1992-12-31,0,SA
DN Patel ,1992-12-31,296,NZ
DN Wellalage ,1992-12-31,0,SL
DNT Zoysa ,1992-12-31,0,SL
DO Obuya ,1992-12-31,0,KENYA
DOD Rikhi ,1992-12-31,0,USA
Dolar Mahmud ,1992-12-31,0,BAN
DP Conway ,1992-12-31,0,NZ
DP Hyatt ,1992-12-31,0,WI
DP Nannes ,1992-12-31,0,AUS
DP Samaraweera ,1992-12-31,0,SL
DP Viljoen ,1992-12-31,0,ZIM
DPMD Jayawardene ,1992-12-31,0,SL
DR Briggs ,1992-12-31,0,ENG
DR Brown ,1992-12-31,0,SCOT
DR Chumney ,1992-12-31,0,CAN
DR Doshi ,1992-12-31,0,IND
DR Flynn ,1992-12-31,0,NZ
DR Gilbert ,1992-12-31,39,AUS
DR Hadlee ,1992-12-31,0,NZ
DR Lockhart ,1992-12-31,0,SCOT
DR Martyn ,1992-12-31,0,AUS
DR O'Sullivan ,1992-12-31,0,NZ
DR Parry ,1992-12-31,0,WI
DR Pringle ,1992-12-31,419,ENG
DR Ramsammy ,1992-12-31,0,CAN
DR Smith ,1992-12-31,0,WI
DR Tuffey ,1992-12-31,0,NZ
DS Airee ,1992-12-31,0,NEP
DS de Silva ,1992-12-31,317,SL
DS Kulkarni ,1992-12-31,0,IND
DS Lehmann ,1992-12-31,0,AUS
DS Mohanty ,1992-12-31,0,IND
DS Smith ,1992-12-31,0,WI
DS Steele ,1992-12-31,0,ENG
DS Weerakkody ,1992-12-31,0,SL
DS Wesonga ,1992-12-31,0,KENYA
DSBP Kuruppu ,1992-12-31,1022,SL
DSK Madushanka ,1992-12-31,0,SL
DT Christian ,1992-12-31,0,AUS
DT Hondo ,1992-12-31,0,ZIM
DT Johnston ,1992-12-31,0,IRE
DT Mutendera ,1992-12-31,0,ZIM
DT Tiripano ,1992-12-31,0,ZIM
DV Lawrence ,1992-12-31,0,ENG
DW Fleming ,1992-12-31,0,AUS
DW Headley ,1992-12-31,0,ENG
DW Hookes ,1992-12-31,803,AUS
DW Randall ,1992-12-31,540,ENG
DW Steyn ,1992-12-31,0,SA
DWO Morgan ,1992-12-31,0,BER
E Chigumbura ,1992-12-31,0,ZIM
E Katchay ,1992-12-31,0,CAN
E Lewis ,1992-12-31,0,WI
E Otieno ,1992-12-31,0,KENYA
E Schiferli ,1992-12-31,0,NED
EA Brandes ,1992-12-31,92,ZIM
EA Essop-Adam ,1992-12-31,0,ZIM
EA Moseley ,1992-12-31,7,WI
EAE Baptiste ,1992-12-31,184,WI
EAR de Silva ,1992-12-31,138,SL
EB McSweeney ,1992-12-31,73,NZ
EB Ringera ,1992-12-31,0,KENYA
Ebadot Hossain ,1992-12-31,0,BAN
EC D'Souza ,1992-12-31,0,UAE
EC Joyce ,1992-12-31,0,ENG
EC Rainsford ,1992-12-31,0,ZIM
ED Solkar ,1992-12-31,0,IND
EE Hemmings ,1992-12-31,30,ENG
EH Hutchinson ,1992-12-31,0,USA
EH Mattis ,1992-12-31,0,WI
Ehsan Adil ,1992-12-31,0,PAK
Ehsan Khan ,1992-12-31,0,HKG
Ehsan Nawaz ,1992-12-31,0,HKG
Ehsanul Haque ,1992-12-31,0,BAN
EHSN Silva ,1992-12-31,0,UAE
EJ Chatfield ,1992-12-31,103,NZ
EJ Gray ,1992-12-31,98,NZ
EJ Richardson ,1992-12-31,0,IRE
EJB Miles ,1992-12-31,0,JER
EJG Morgan ,1992-12-31,0,ENG
EL Gouka ,1992-12-31,0,NED
Elias Sunny ,1992-12-31,0,BAN
ELR Stewart ,1992-12-31,0,SA
EMDY Munaweera ,1992-12-31,0,SL
Enamul Haque ,1992-12-31,39,BAN
Enamul Haque jnr ,1992-12-31,0,BAN
EO Odumbe ,1992-12-31,0,KENYA
EO Simons ,1992-12-31,0,SA
EP Thompson ,1992-12-31,0,NZ
ER Fernando ,1992-12-31,0,SL
ERNS Fernando ,1992-12-31,101,SL
ES Szwarczynski ,1992-12-31,0,NED
EZ Matambanadzo ,1992-12-31,0,ZIM
F Behardien ,1992-12-31,0,SA
F du Plessis ,1992-12-31,0,SA
F Jansen ,1992-12-31,0,NED
F Kasteni ,1992-12-31,0,ZIM
F Mutizwa ,1992-12-31,0,ZIM
FA Allen ,1992-12-31,0,WI
FA Dennis ,1992-12-31,0,CAN
FA Rose ,1992-12-31,0,WI
Fahad Alhashmi ,1992-12-31,0,UAE
Fahad Nawaz ,1992-12-31,0,UAE
Fahad Usman ,1992-12-31,0,UAE
